id,cnn,side,streetname_gc,from_addr,to_addr,zip_code,neighborhood,meter_count,has_special_event_meters
15341000_R,15341000,R,MACALLA RD,540,568,94130,Yerba Buena Island,0,False
15348000_L,15348000,L,MAYOR EDWIN M. LEE AVE,0,0,94112,Westwood Park,0,False
15348000_R,15348000,R,MAYOR EDWIN M. LEE AVE,0,0,94112,Westwood Park,0,False
8470000_L,8470000,L,LONDON ST,101,199,94112,Excelsior,0,False
8470000_R,8470000,R,LONDON ST,100,198,94112,Excelsior,0,False
8477000_L,8477000,L,LONDON ST,701,799,94112,Excelsior,0,False
8477000_R,8477000,R,LONDON ST,700,798,94112,Excelsior,0,False
8484000_L,8484000,L,LOOMIS ST,101,121,94124,Bayview District,0,False
8484000_R,8484000,R,LOOMIS ST,98,118,94124,Bayview District,0,False
8491000_L,8491000,L,LOS PALMOS DR,1,191,94127,Miraloma Park,0,False
8491000_R,8491000,R,LOS PALMOS DR,2,186,94127,Miraloma Park,0,False
8498000_L,8498000,L,LOS PALMOS DR,615,699,94127,Westwood Highlands,0,False
8498000_R,8498000,R,LOS PALMOS DR,600,698,94127,Westwood Highlands,0,False
8505000_L,8505000,L,LOWELL ST,201,249,94112,Crocker Amazon,0,False
8505000_R,8505000,R,LOWELL ST,200,240,94112,Crocker Amazon,0,False
8434000_L,8434000,L,LOMBARD ST,251,269,94133,Telegraph Hill,0,False
8434000_R,8434000,R,LOMBARD ST,250,290,94133,Telegraph Hill,0,False
8441000_L,8441000,L,LOMBARD ST,601,699,94133,North Beach,0,False
8441000_R,8441000,R,LOMBARD ST,600,698,94133,North Beach,0,False
8448000_L,8448000,L,LOMBARD ST,1001,1065,94109,Russian Hill,0,False
8448000_R,8448000,R,LOMBARD ST,1000,1068,94109,Russian Hill,0,False
8454101_L,8454101,L,LOMBARD ST,1501,1599,94123,Cow Hollow,0,False
8454101_R,8454101,R,LOMBARD ST,0,0,94123,Cow Hollow,0,False
8457201_L,8457201,L,LOMBARD ST,0,0,94123,Marina,0,False
8457201_R,8457201,R,LOMBARD ST,1800,1898,94123,Marina,0,False
8461101_L,8461101,L,LOMBARD ST,2201,2299,94123,Cow Hollow,23,False
8461101_R,8461101,R,LOMBARD ST,0,0,94123,Cow Hollow,23,False
8464201_L,8464201,L,LOMBARD ST,0,0,94123,Marina,0,False
8464201_R,8464201,R,LOMBARD ST,2500,2598,94123,Marina,0,False
8393001_L,8393001,L,LINDEN ST,301,399,94102,Hayes Valley,7,False
8393001_R,8393001,R,LINDEN ST,300,398,94102,Hayes Valley,7,False
8399000_L,8399000,L,LIPPARD AVE,1,33,94131,Glen Park,0,False
8399000_R,8399000,R,LIPPARD AVE,2,26,94131,Glen Park,0,False
8406000_L,8406000,L,LISBON ST,101,199,94112,Excelsior,0,False
8406000_R,8406000,R,LISBON ST,100,198,94112,Excelsior,0,False
8413000_L,8413000,L,LISBON ST,801,899,94112,Excelsior,0,False
8413000_R,8413000,R,LISBON ST,800,898,94112,Excelsior,0,False
8420000_L,8420000,L,LOCKSLEY AVE,101,199,94122,Forest Knolls,0,False
8420000_R,8420000,R,LOCKSLEY AVE,100,198,94122,Forest Knolls,0,False
8427000_L,8427000,L,LOCUST ST,552,598,94118,Jordan Park - Laurel Heights,0,False
8427000_R,8427000,R,LOCUST ST,551,599,94118,Jordan Park - Laurel Heights,0,False
8367101_L,8367101,L,LINCOLN WAY,2801,2899,94122,Central Sunset,0,False
8367101_R,8367101,R,LINCOLN WAY,0,0,94122,Central Sunset,0,False
8370201_L,8370201,L,LINCOLN WAY,0,0,94122,Central Sunset,0,False
8370201_R,8370201,R,LINCOLN WAY,3100,3198,94122,Central Sunset,0,False
8374101_L,8374101,L,LINCOLN WAY,3501,3599,94122,Central Sunset,0,False
8374101_R,8374101,R,LINCOLN WAY,0,0,94122,Central Sunset,0,False
8377201_L,8377201,L,LINCOLN WAY,0,0,94122,Outer Sunset,0,False
8377201_R,8377201,R,LINCOLN WAY,3800,3898,94122,Outer Sunset,0,False
8381101_L,8381101,L,LINCOLN WAY,4201,4299,94122,Outer Sunset,0,False
8381101_R,8381101,R,LINCOLN WAY,0,0,94122,Outer Sunset,0,False
8384201_L,8384201,L,LINCOLN WAY,0,0,94122,Outer Sunset,0,False
8384201_R,8384201,R,LINCOLN WAY,4500,4598,94122,Outer Sunset,0,False
8387201_L,8387201,L,LINCOLN WAY,0,0,94122,Outer Sunset,0,False
8387201_R,8387201,R,LINCOLN WAY,4800,4898,94122,Outer Sunset,0,False
8345201_L,8345201,L,LINCOLN WAY,0,0,94122,Inner Sunset,0,False
8345201_R,8345201,R,LINCOLN WAY,500,598,94122,Inner Sunset,0,False
8348201_L,8348201,L,LINCOLN WAY,0,0,94122,Inner Sunset,0,False
8348201_R,8348201,R,LINCOLN WAY,900,998,94122,Inner Sunset,0,False
8352101_L,8352101,L,LINCOLN WAY,1301,1399,94122,Inner Sunset,0,False
8352101_R,8352101,R,LINCOLN WAY,0,0,94122,Inner Sunset,0,False
8355201_L,8355201,L,LINCOLN WAY,0,0,94122,Inner Sunset,0,False
8355201_R,8355201,R,LINCOLN WAY,1600,1698,94122,Inner Sunset,0,False
8359101_L,8359101,L,LINCOLN WAY,2001,2099,94122,Central Sunset,0,False
8359101_R,8359101,R,LINCOLN WAY,0,0,94122,Central Sunset,0,False
8362201_L,8362201,L,LINCOLN WAY,0,0,94122,Central Sunset,0,False
8362201_R,8362201,R,LINCOLN WAY,2300,2398,94122,Central Sunset,0,False
8304000_L,8304000,L,LELAND AVE,511,545,94134,Visitacion Valley,0,False
8304000_R,8304000,R,LELAND AVE,500,548,94134,Visitacion Valley,0,False
8311000_L,8311000,L,LEROY PL,101,199,94109,Nob Hill,0,False
8311000_R,8311000,R,LEROY PL,100,198,94109,Nob Hill,0,False
8318000_L,8318000,L,LEXINGTON ST,101,199,94110,Inner Mission,0,False
8318000_R,8318000,R,LEXINGTON ST,100,198,94110,Inner Mission,0,False
8324201_L,8324201,L,LIBERTY ST,0,0,94114,Eureka Valley - Dolores Height,0,False
8324201_R,8324201,R,LIBERTY ST,300,398,94114,Eureka Valley - Dolores Height,0,False
8331000_L,8331000,L,LILAC ST,1,99,94110,Inner Mission,0,False
8331000_R,8331000,R,LILAC ST,2,98,94110,Inner Mission,0,False
8337000_L,8337000,L,LILY ST,301,399,94102,Hayes Valley,0,False
8337000_R,8337000,R,LILY ST,300,398,94102,Hayes Valley,0,False
8342102_L,8342102,L,LINCOLN WAY,201,299,94122,Inner Sunset,0,False
8342102_R,8342102,R,LINCOLN WAY,0,0,94122,Inner Sunset,0,False
8265000_L,8265000,L,LEAVENWORTH ST,2033,2099,94133,Russian Hill,0,False
8265000_R,8265000,R,LEAVENWORTH ST,2034,2098,94133,Russian Hill,0,False
8271000_L,8271000,L,LEAVENWORTH ST,2501,2599,94133,Russian Hill,0,False
8271000_R,8271000,R,LEAVENWORTH ST,2500,2598,94133,Russian Hill,0,False
8278000_L,8278000,L,LEDYARD ST,1,99,94124,Silver Terrace,0,False
8278000_R,8278000,R,LEDYARD ST,2,98,94124,Silver Terrace,0,False
8285000_L,8285000,L,LEESE ST,101,199,94110,Bernal Heights South,0,False
8285000_R,8285000,R,LEESE ST,100,198,94110,Bernal Heights South,0,False
8292000_L,8292000,L,LELAND AVE,1,49,94134,Visitacion Valley,13,False
8292000_R,8292000,R,LELAND AVE,2,46,94134,Visitacion Valley,13,False
8299000_L,8299000,L,LELAND AVE,337,369,94134,Visitacion Valley,0,False
8299000_R,8299000,R,LELAND AVE,330,374,94134,Visitacion Valley,0,False
8218000_L,8218000,L,LAWTON ST,3101,3199,94122,Outer Sunset,0,False
8218000_R,8218000,R,LAWTON ST,3100,3198,94122,Outer Sunset,0,False
8225000_L,8225000,L,LAWTON ST,3801,3899,94122,Outer Sunset,0,False
8225000_R,8225000,R,LAWTON ST,3800,3898,94122,Outer Sunset,0,False
8232000_L,8232000,L,LE CONTE AVE,901,999,94124,Bayview Heights,0,False
8232000_R,8232000,R,LE CONTE AVE,900,998,94124,Bayview Heights,0,False
8239000_L,8239000,L,LEAVENWORTH ST,101,199,94102,Downtown - Tenderloin,18,False
8239000_R,8239000,R,LEAVENWORTH ST,100,198,94102,Downtown - Tenderloin,18,False
8246000_L,8246000,L,LEAVENWORTH ST,801,899,94109,Downtown - Tenderloin,0,False
8246000_R,8246000,R,LEAVENWORTH ST,800,898,94109,Downtown - Tenderloin,0,False
8253000_L,8253000,L,LEAVENWORTH ST,1401,1499,94109,Nob Hill,0,False
8253000_R,8253000,R,LEAVENWORTH ST,1400,1498,94109,Nob Hill,0,False
8260000_L,8260000,L,LEAVENWORTH ST,1733,1799,94109,Russian Hill,0,False
8260000_R,8260000,R,LEAVENWORTH ST,1734,1798,94109,Russian Hill,0,False
8177000_L,8177000,L,LAUSSAT ST,1,99,94102,Hayes Valley,0,False
8177000_R,8177000,R,LAUSSAT ST,2,98,94102,Hayes Valley,0,False
8184000_L,8184000,L,LAWRENCE AVE,301,399,94112,Outer Mission,0,False
8184000_R,8184000,R,LAWRENCE AVE,300,398,94112,Outer Mission,0,False
8191000_L,8191000,L,LAWTON ST,501,599,94122,Inner Sunset,0,False
8191000_R,8191000,R,LAWTON ST,500,598,94122,Inner Sunset,0,False
8197101_L,8197101,L,LAWTON ST,1101,1199,94122,Inner Sunset,0,False
8197101_R,8197101,R,LAWTON ST,0,0,94122,Inner Sunset,0,False
8203000_L,8203000,L,LAWTON ST,1701,1799,94122,Central Sunset,0,False
8203000_R,8203000,R,LAWTON ST,1700,1798,94122,Central Sunset,0,False
8210000_L,8210000,L,LAWTON ST,2401,2499,94122,Central Sunset,0,False
8210000_R,8210000,R,LAWTON ST,2400,2498,94122,Central Sunset,0,False
8131000_L,8131000,L,LARKIN ST,819,899,94109,Downtown - Tenderloin,7,False
8131000_R,8131000,R,LARKIN ST,820,898,94109,Downtown - Tenderloin,7,False
8138000_L,8138000,L,LARKIN ST,1201,1233,94109,Downtown - Tenderloin,0,False
8138000_R,8138000,R,LARKIN ST,1200,1232,94109,Downtown - Tenderloin,0,False
8145000_L,8145000,L,LARKIN ST,1801,1899,94109,Nob Hill,0,False
8145000_R,8145000,R,LARKIN ST,1800,1898,94109,Nob Hill,0,False
8152000_L,8152000,L,LARKIN ST,2401,2499,94109,Russian Hill,0,False
8152000_R,8152000,R,LARKIN ST,2400,2498,94109,Russian Hill,0,False
8157000_L,8157000,L,LARKIN ST,3001,3099,94109,Russian Hill,15,False
8157000_R,8157000,R,LARKIN ST,3000,3098,94109,Russian Hill,15,False
8164000_L,8164000,L,LATHROP AVE,501,599,94134,Visitacion Valley,0,False
8164000_R,8164000,R,LATHROP AVE,500,598,94134,Visitacion Valley,0,False
8669102_L,8669102,L,MANSELL ST,501,599,94134,Visitacion Valley,0,False
8669102_R,8669102,R,MANSELL ST,0,0,94134,Visitacion Valley,0,False
8632000_L,8632000,L,MAJESTIC AVE,1,99,94112,Ingleside,0,False
8632000_R,8632000,R,MAJESTIC AVE,2,98,94112,Ingleside,0,False
8592000_L,8592000,L,MACONDRAY LN,101,199,94133,Russian Hill,0,False
8592000_R,8592000,R,MACONDRAY LN,100,198,94133,Russian Hill,0,False
8549000_L,8549000,L,LYELL ST,71,99,94112,Mission Terrace,0,False
8549000_R,8549000,R,LYELL ST,66,98,94112,Mission Terrace,0,False
8431000_L,8431000,L,LOMBARD ST,1,99,94111,North Waterfront,27,False
8431000_R,8431000,R,LOMBARD ST,2,98,94111,North Waterfront,27,False
8391000_L,8391000,L,LINDA VISTA STPS,101,199,94112,Crocker Amazon,0,False
8391000_R,8391000,R,LINDA VISTA STPS,100,198,94112,Crocker Amazon,0,False
8369101_L,8369101,L,LINCOLN WAY,3001,3099,94122,Central Sunset,0,False
8369101_R,8369101,R,LINCOLN WAY,0,0,94122,Central Sunset,0,False
8347101_L,8347101,L,LINCOLN WAY,801,899,94122,Inner Sunset,0,False
8347101_R,8347101,R,LINCOLN WAY,0,0,94122,Inner Sunset,0,False
8315000_L,8315000,L,LEVANT ST,7,79,94114,Corona Heights,0,False
8315000_R,8315000,R,LEVANT ST,8,84,94114,Corona Heights,0,False
8275000_L,8275000,L,LEAVENWORTH ST,2801,2899,94133,North Waterfront,19,False
8275000_R,8275000,R,LEAVENWORTH ST,2800,2898,94133,North Waterfront,19,False
8236000_L,8236000,L,LE CONTE AVE,1201,1299,94124,Bayview Heights,0,False
8236000_R,8236000,R,LE CONTE AVE,1200,1298,94124,Bayview Heights,0,False
8195000_L,8195000,L,LAWTON ST,901,999,94122,Inner Sunset,0,False
8195000_R,8195000,R,LAWTON ST,872,998,94122,Inner Sunset,0,False
8114000_L,8114000,L,LAPHAM WAY,101,199,94112,Crocker Amazon,0,False
8114000_R,8114000,R,LAPHAM WAY,100,198,94112,Crocker Amazon,0,False
8075000_L,8075000,L,LAKEWOOD AVE,1,99,94127,Mount Davidson Manor,0,False
8075000_R,8075000,R,LAKEWOOD AVE,2,98,94127,Mount Davidson Manor,0,False
8045101_L,8045101,L,LAKE MERCED BLVD,300,398,94132,Lakeshore,0,False
8045101_R,8045101,R,LAKE MERCED BLVD,0,0,94132,Lakeshore,0,False
8002201_L,8002201,L,LAIDLEY ST,0,0,94131,Glen Park,0,False
8002201_R,8002201,R,LAIDLEY ST,2,98,94131,Glen Park,0,False
7971000_L,7971000,L,LAGUNA ST,2201,2299,94115,Pacific Heights,0,False
7971000_R,7971000,R,LAGUNA ST,2200,2298,94115,Pacific Heights,0,False
7859000_L,7859000,L,KIRKHAM ST,1701,1799,94122,Central Sunset,0,False
7859000_R,7859000,R,KIRKHAM ST,1700,1798,94122,Central Sunset,0,False
7827102_L,7827102,L,KEZAR DR,151,189,94117,Golden Gate Park,0,False
7827102_R,7827102,R,KEZAR DR,0,0,94117,Golden Gate Park,0,False
7791000_L,7791000,L,KEITH ST,2301,2399,94124,Bayview District,0,False
7791000_R,7791000,R,KEITH ST,2300,2398,94124,Bayview District,0,False
7753000_L,7753000,L,KEARNY ST,301,399,94108,Financial District North,11,False
7753000_R,7753000,R,KEARNY ST,300,398,94108,Financial District North,11,False
7715000_L,7715000,L,JUNIPERO SERRA BLVD OFF RAMP,0,0,94132,Ingleside Heights,0,False
7715000_R,7715000,R,JUNIPERO SERRA BLVD OFF RAMP,0,0,94132,Ingleside Heights,0,False
7698000_L,7698000,L,JULIAN AVE,1,99,94103,Inner Mission,0,False
7698000_R,7698000,R,JULIAN AVE,2,98,94103,Inner Mission,0,False
7654000_L,7654000,L,JUDAH ST,1401,1499,94122,Central Sunset,0,False
7654000_R,7654000,R,JUDAH ST,1400,1498,94122,Central Sunset,0,False
7619000_L,7619000,L,JOSIAH AVE,1,99,94112,Ingleside,0,False
7619000_R,7619000,R,JOSIAH AVE,2,98,94112,Ingleside,0,False
7576000_L,7576000,L,JONES ST,901,999,94109,Downtown - Tenderloin,0,False
7576000_R,7576000,R,JONES ST,900,998,94109,Downtown - Tenderloin,0,False
7536000_L,7536000,L,JOHN F KENNEDY DR,401,499,94118,Golden Gate Park,0,False
7536000_R,7536000,R,JOHN F KENNEDY DR,400,498,94118,Golden Gate Park,0,False
7500204_L,7500204,L,JERROLD AVE,0,0,94124,Bayview District,0,False
7500204_R,7500204,R,JERROLD AVE,2050,2098,94124,Bayview District,0,False
7377000_L,7377000,L,JACKSON ST,759,789,94133,Financial District North,0,False
7377000_R,7377000,R,JACKSON ST,758,788,94133,Financial District North,0,False
7337000_L,7337000,L,ISLAIS ST,101,199,94134,Portola,0,False
7337000_R,7337000,R,ISLAIS ST,100,198,94134,Portola,0,False
7295000_L,7295000,L,IRVING ST,1701,1799,94122,Inner Sunset,7,False
7295000_R,7295000,R,IRVING ST,1700,1798,94122,Inner Sunset,7,False
7252000_L,7252000,L,INGERSON AVE,1101,1199,94124,Bayview Heights,0,False
7252000_R,7252000,R,INGERSON AVE,1100,1198,94124,Bayview Heights,0,False
7211000_L,7211000,L,INDUSTRIAL ST OFF RAMP,301,399,94134,Bernal Heights South,0,False
7211000_R,7211000,R,INDUSTRIAL ST OFF RAMP,300,398,94134,Bernal Heights South,0,False
7178000_L,7178000,L,ILLINOIS ST,1891,1899,94124,Hunters Point,0,False
7178000_R,7178000,R,ILLINOIS ST,1892,1898,94124,Hunters Point,0,False
7143000_L,7143000,L,HYDE ST,2101,2199,94109,Russian Hill,0,False
7143000_R,7143000,R,HYDE ST,2100,2198,94109,Russian Hill,0,False
7094000_L,7094000,L,HUNTERS POINT BLVD,101,199,94124,Hunters Point,0,False
7094000_R,7094000,R,HUNTERS POINT BLVD,100,198,94124,Hunters Point,0,False
7056000_L,7056000,L,HOWARD ST,1401,1499,94103,South of Market,20,False
7056000_R,7056000,R,HOWARD ST,1400,1498,94103,South of Market,20,False
6907000_L,6907000,L,HIGH ST,37,99,94114,Noe Valley,0,False
6907000_R,6907000,R,HIGH ST,52,98,94114,Noe Valley,0,False
6946000_L,6946000,L,HOLLADAY AVE,329,355,94110,Bernal Heights North,0,False
6946000_R,6946000,R,HOLLADAY AVE,324,348,94110,Bernal Heights North,0,False
6823000_L,6823000,L,HAYES ST,1101,1199,94117,Alamo Square,0,False
6823000_R,6823000,R,HAYES ST,1100,1198,94117,Alamo Square,0,False
6782000_L,6782000,L,HAVELOCK ST,301,399,94112,Sunnyside,0,False
6782000_R,6782000,R,HAVELOCK ST,300,398,94112,Sunnyside,0,False
6742000_L,6742000,L,HARRISON ST,1849,1899,94103,Inner Mission,0,False
6742000_R,6742000,R,HARRISON ST,1830,1898,94103,Inner Mission,0,False
352000_L,352000,L,7TH AVE,300,398,94118,Inner Richmond,0,False
352000_R,352000,R,7TH AVE,301,399,94118,Inner Richmond,0,False
8171000_L,8171000,L,LAUREL ST,200,298,94118,Presidio Heights,0,False
8171000_R,8171000,R,LAUREL ST,201,299,94118,Presidio Heights,0,False
8090000_L,8090000,L,LANE ST,1601,1699,94124,Bayview District,0,False
8090000_R,8090000,R,LANE ST,1600,1698,94124,Bayview District,0,False
8097000_L,8097000,L,LANE ST,2301,2399,94124,Bayview District,0,False
8097000_R,8097000,R,LANE ST,2300,2398,94124,Bayview District,0,False
8104000_L,8104000,L,LANSDALE AVE,17,101,94127,Sherwood Forest,0,False
8104000_R,8104000,R,LANSDALE AVE,10,120,94127,Sherwood Forest,0,False
8110000_L,8110000,L,LANSING ST,1,75,94105,Financial District South,0,False
8110000_R,8110000,R,LANSING ST,2,76,94105,Financial District South,0,False
8117000_L,8117000,L,LAPU-LAPU ST,51,99,94107,Financial District South,0,False
8117000_R,8117000,R,LAPU-LAPU ST,52,98,94107,Financial District South,0,False
8124000_L,8124000,L,LARKIN ST,401,499,94102,Downtown - Tenderloin,8,False
8124000_R,8124000,R,LARKIN ST,400,498,94102,Downtown - Tenderloin,8,False
8052101_L,8052101,L,LAKE MERCED BLVD,1100,1198,94132,Lakeshore,0,False
8052101_R,8052101,R,LAKE MERCED BLVD,0,0,94132,Lakeshore,0,False
8057000_L,8057000,L,LAKESHORE DR,200,298,94132,Lakeshore,0,False
8057000_R,8057000,R,LAKESHORE DR,201,299,94132,Lakeshore,0,False
8064000_L,8064000,L,LAKEVIEW AVE,301,399,94112,Oceanview,0,False
8064000_R,8064000,R,LAKEVIEW AVE,300,398,94112,Oceanview,0,False
8071000_L,8071000,L,LAKEVIEW AVE,701,729,94112,Oceanview,0,False
8071000_R,8071000,R,LAKEVIEW AVE,700,728,94112,Oceanview,0,False
8078000_L,8078000,L,LAMSON LN,1,49,94114,Eureka Valley - Dolores Height,0,False
8078000_R,8078000,R,LAMSON LN,2,48,94114,Eureka Valley - Dolores Height,0,False
8007000_L,8007000,L,LAIDLEY ST,401,499,94131,Glen Park,0,False
8007000_R,8007000,R,LAIDLEY ST,400,498,94131,Glen Park,0,False
8014000_L,8014000,L,LAKE ST,501,599,94118,Lake,0,False
8014000_R,8014000,R,LAKE ST,500,598,94118,Lake,0,False
8021000_L,8021000,L,LAKE ST,1201,1249,94118,Lake,0,False
8021000_R,8021000,R,LAKE ST,1200,1248,94118,Lake,0,False
8028000_L,8028000,L,LAKE ST,1801,1899,94121,Lake,0,False
8028000_R,8028000,R,LAKE ST,1800,1898,94121,Lake,0,False
8035000_L,8035000,L,LAKE ST,2501,2599,94121,Lake,0,False
8035000_R,8035000,R,LAKE ST,2500,2598,94121,Lake,0,False
8041000_L,8041000,L,LAKE FOREST CT,2,98,94131,Forest Knolls,0,False
8041000_R,8041000,R,LAKE FOREST CT,1,99,94131,Forest Knolls,0,False
8046201_L,8046201,L,LAKE MERCED BLVD,0,0,94132,Lakeshore,0,False
8046201_R,8046201,R,LAKE MERCED BLVD,401,599,94132,Lakeshore,0,False
7973000_L,7973000,L,LAGUNA ST,2401,2499,94115,Pacific Heights,0,False
7973000_R,7973000,R,LAGUNA ST,2400,2498,94115,Pacific Heights,0,False
7980000_L,7980000,L,LAGUNA ST,3025,3099,94123,Cow Hollow,0,False
7980000_R,7980000,R,LAGUNA ST,3016,3098,94123,Cow Hollow,0,False
7987000_L,7987000,L,LAGUNA ST,3601,3699,94123,Marina,0,False
7987000_R,7987000,R,LAGUNA ST,3600,3698,94123,Marina,0,False
6616000_L,6616000,L,HAIGHT ST,1295,1299,94117,Haight Ashbury,0,False
6616000_R,6616000,R,HAIGHT ST,1296,1298,94117,Haight Ashbury,0,False
6584201_L,6584201,L,GUERRERO ST,0,0,94110,Noe Valley,0,False
6584201_R,6584201,R,GUERRERO ST,1000,1098,94110,Noe Valley,0,False
6563000_L,6563000,L,GROVE ST,1201,1299,94117,Alamo Square,0,False
6563000_R,6563000,R,GROVE ST,1200,1298,94117,Alamo Square,0,False
6522000_L,6522000,L,GREENWICH ST,2501,2599,94123,Cow Hollow,0,False
6522000_R,6522000,R,GREENWICH ST,2500,2598,94123,Cow Hollow,0,False
6479000_L,6479000,L,GREEN ST,2601,2699,94123,Pacific Heights,0,False
6479000_R,6479000,R,GREEN ST,2600,2698,94123,Pacific Heights,0,False
6442000_L,6442000,L,GREEN ST,201,249,94133,Telegraph Hill,10,False
6442000_R,6442000,R,GREEN ST,200,248,94133,Telegraph Hill,10,False
6412000_L,6412000,L,GRANT AVE,1733,1799,94133,Telegraph Hill,0,False
6412000_R,6412000,R,GRANT AVE,1752,1798,94133,Telegraph Hill,0,False
6288000_L,6288000,L,GOLDEN GATE AVE,2701,2799,94118,Lone Mountain,0,False
6288000_R,6288000,R,GOLDEN GATE AVE,2700,2798,94118,Lone Mountain,0,False
6248000_L,6248000,L,GOLD ST,1,37,94133,Financial District North,0,False
6248000_R,6248000,R,GOLD ST,2,38,94133,Financial District North,0,False
6208000_L,6208000,L,GIRARD ST,1301,1395,94134,Visitacion Valley,0,False
6208000_R,6208000,R,GIRARD ST,1300,1394,94134,Visitacion Valley,0,False
6167000_L,6167000,L,GETZ ST,1,99,94112,Ingleside,0,False
6167000_R,6167000,R,GETZ ST,2,98,94112,Ingleside,0,False
6145101_L,6145101,L,GENEVA AVE,1251,1299,94112,Excelsior,0,False
6145101_R,6145101,R,GENEVA AVE,0,0,94112,Excelsior,0,False
6121000_L,6121000,L,GELLERT DR,300,398,94132,Lakeshore,0,False
6121000_R,6121000,R,GELLERT DR,301,399,94132,Lakeshore,0,False
6064101_L,6064101,L,GEARY BLVD,4401,4499,94118,Inner Richmond,17,False
6064101_R,6064101,R,GEARY BLVD,0,0,94118,Inner Richmond,17,False
6045202_L,6045202,L,GEARY BLVD,0,0,94115,Lower Pacfic Heights,0,False
6045202_R,6045202,R,GEARY BLVD,2500,2598,94115,Lower Pacfic Heights,0,False
6024000_L,6024000,L,GATES ST,301,399,94110,Bernal Heights South,0,False
6024000_R,6024000,R,GATES ST,300,398,94110,Bernal Heights South,0,False
5990000_L,5990000,L,GAMBIER ST,101,199,94134,Portola,0,False
5990000_R,5990000,R,GAMBIER ST,100,198,94134,Portola,0,False
5947000_L,5947000,L,FULTON ST,6423,6507,94121,Outer Richmond,0,False
5947000_R,5947000,R,FULTON ST,6400,6498,94121,Outer Richmond,0,False
5903000_L,5903000,L,FULTON ST,2201,2299,94117,Lone Mountain,0,False
5903000_R,5903000,R,FULTON ST,2244,2298,94117,Lone Mountain,0,False
5781000_L,5781000,L,FRANCONIA ST,51,99,94110,Bernal Heights North,0,False
5781000_R,5781000,R,FRANCONIA ST,50,98,94110,Bernal Heights North,0,False
5743000_L,5743000,L,FRANCE AVE,1,99,94112,Excelsior,7,False
5743000_R,5743000,R,FRANCE AVE,2,98,94112,Excelsior,7,False
5710000_L,5710000,L,FOLSOM ST,3701,3799,94110,Bernal Heights South,0,False
5710000_R,5710000,R,FOLSOM ST,3700,3798,94110,Bernal Heights South,0,False
6180000_L,6180000,L,GILMAN AVE,0,0,94124,Bayview District,0,False
6180000_R,6180000,R,GILMAN AVE,0,0,94124,Bayview District,0,False
7990201_L,7990201,L,LAGUNA HONDA BLVD,0,0,94116,Forest  Hill,0,False
7990201_R,7990201,R,LAGUNA HONDA BLVD,300,398,94116,Forest  Hill,0,False
7994000_L,7994000,L,LAGUNA HONDA BLVD,601,649,94127,Forest Hills Extension,0,False
7994000_R,7994000,R,LAGUNA HONDA BLVD,600,630,94127,Forest Hills Extension,0,False
7999000_L,7999000,L,LAGUNITAS DR,2,30,94132,Lakeside,0,False
7999000_R,7999000,R,LAGUNITAS DR,1,31,94132,Lakeside,0,False
8005101_L,8005101,L,LAIDLEY ST,201,299,94131,Glen Park,0,False
8005101_R,8005101,R,LAIDLEY ST,0,0,94131,Glen Park,0,False
7935000_L,7935000,L,LA SALLE AVE,1701,1799,94124,Bayview District,0,False
7935000_R,7935000,R,LA SALLE AVE,1700,1798,94124,Bayview District,0,False
7943000_L,7943000,L,LAGUNA ST,225,299,94102,Hayes Valley,19,False
7943000_R,7943000,R,LAGUNA ST,202,298,94102,Hayes Valley,19,False
7948000_L,7948000,L,LAGUNA ST,501,515,94102,Hayes Valley,15,False
7948000_R,7948000,R,LAGUNA ST,500,532,94102,Hayes Valley,15,False
7955000_L,7955000,L,LAGUNA ST,901,951,94115,Western Addition,0,False
7955000_R,7955000,R,LAGUNA ST,900,914,94115,Western Addition,0,False
7960000_L,7960000,L,LAGUNA ST,1251,1299,94115,Western Addition,0,False
7960000_R,7960000,R,LAGUNA ST,1250,1298,94115,Western Addition,0,False
7967000_L,7967000,L,LAGUNA ST,1801,1899,94115,Lower Pacfic Heights,0,False
7967000_R,7967000,R,LAGUNA ST,1800,1898,94115,Lower Pacfic Heights,0,False
7895000_L,7895000,L,KIRKWOOD AVE,1601,1699,94124,Bayview District,0,False
7895000_R,7895000,R,KIRKWOOD AVE,1600,1698,94124,Bayview District,0,False
7902000_L,7902000,L,KISSLING ST,1,99,94103,South of Market,0,False
7902000_R,7902000,R,KISSLING ST,2,98,94103,South of Market,0,False
7909000_L,7909000,L,KRAMER PL,1,49,94133,Telegraph Hill,0,False
7909000_R,7909000,R,KRAMER PL,2,48,94133,Telegraph Hill,0,False
7916000_L,7916000,L,LA GRANDE AVE,65,99,94112,Excelsior,0,False
7916000_R,7916000,R,LA GRANDE AVE,66,98,94112,Excelsior,0,False
7922000_L,7922000,L,LA PLAYA,1200,1298,94122,Outer Sunset,0,False
7922000_R,7922000,R,LA PLAYA,1201,1299,94122,Outer Sunset,0,False
7929000_L,7929000,L,LA SALLE AVE,1301,1347,94124,Bayview District,0,False
7929000_R,7929000,R,LA SALLE AVE,1300,1348,94124,Bayview District,0,False
7855000_L,7855000,L,KIRKHAM ST,1301,1399,94122,Inner Sunset,0,False
7855000_R,7855000,R,KIRKHAM ST,1300,1398,94122,Inner Sunset,0,False
7862000_L,7862000,L,KIRKHAM ST,2001,2099,94122,Central Sunset,0,False
